cbg,deg_t0,deg_tD,deg_t1,vulnerability,robustness,drop_depth,recovery_rate,area_loss
482450011001,0.1977040816326534,0.2920918367346941,0.06122448979591866,0.09438775510204067,-0.23086734693877542,-0.09438775510204067,-0.23086734693877542,-0.09438775510204067
482450011002,0.31709265175718837,0.14057507987220452,0.47963258785942475,-0.17651757188498385,0.33905750798722023,0.17651757188498385,0.33905750798722023,0.17651757188498385
482450011003,0.18474842767295607,0.3073899371069184,0.08176100628930838,0.12264150943396235,-0.22562893081761004,-0.12264150943396235,-0.22562893081761004,-0.12264150943396235
482450012001,0.34435433562071105,0.44978165938864634,0.2276980661260135,0.10542732376793529,-0.22208359326263283,-0.10542732376793529,-0.22208359326263283,-0.10542732376793529
482450012002,0.26071774975751705,0.15965082444228873,0.47468477206595505,-0.10106692531522832,0.3150339476236663,0.10106692531522832,0.3150339476236663,0.10106692531522832
482450013011,0.39137296159915813,0.4992109416096788,0.377695949500263,0.1078379800105207,-0.12151499210941585,-0.1078379800105207,-0.12151499210941585,-0.1078379800105207
482450013012,0.3180446590223296,0.0,0.09444779722389862,-0.3180446590223296,0.09444779722389862,0.3180446590223296,0.09444779722389862,0.3180446590223296
482450013013,0.4604166666666667,0.6479166666666667,0.4552083333333332,0.1875,-0.19270833333333348,-0.1875,-0.19270833333333348,-0.1875
482450013014,0.5297062750333779,0.17056074766355156,0.3010680907877168,-0.3591455273698263,0.13050734312416523,0.3591455273698263,0.13050734312416523,0.3591455273698263
482450013021,0.5118006993006992,0.4676573426573425,0.6437937062937062,-0.04414335664335667,0.17613636363636376,0.04414335664335667,0.17613636363636376,0.04414335664335667
482450013022,0.2555795536357093,0.41180705543556506,0.10151187904967607,0.15622750179985578,-0.310295176385889,-0.15622750179985578,-0.310295176385889,-0.15622750179985578
482450013031,0.15514705882352953,0.28455882352941186,0.3341911764705885,0.12941176470588234,0.04963235294117663,-0.12941176470588234,0.04963235294117663,-0.12941176470588234
482450013032,0.6380056444026341,1.0,0.3900282220131703,0.3619943555973659,-0.6099717779868297,-0.3619943555973659,-0.6099717779868297,-0.3619943555973659
482450017001,0.11405529953917037,0.10253456221198132,0.12557603686635943,-0.011520737327189057,0.023041474654378113,0.011520737327189057,0.023041474654378113,0.011520737327189057
482450017002,0.43629343629343653,0.12097812097812088,0.5624195624195623,-0.31531531531531565,0.4414414414414414,0.31531531531531565,0.4414414414414414,0.31531531531531565
482450017003,0.0,0.4020270270270272,0.9881756756756759,0.4020270270270272,0.5861486486486487,-0.4020270270270272,0.5861486486486487,-0.4020270270270272
482450019001,0.4244521337946945,0.5305651672433682,0.5870818915801617,0.10611303344867373,0.056516724336793445,-0.10611303344867373,0.056516724336793445,-0.10611303344867373
482450019002,0.1438763376932224,0.0998810939357907,0.17241379310344818,-0.04399524375743169,0.07253269916765748,0.04399524375743169,0.07253269916765748,0.04399524375743169
482450019003,0.18613607188703485,0.3093709884467266,0.27342747111681653,0.12323491655969177,-0.03594351732991008,-0.12323491655969177,-0.03594351732991008,-0.12323491655969177
482450020001,0.20996441281138756,0.042704626334519435,0.09074733096085374,-0.16725978647686812,0.04804270462633431,0.16725978647686812,0.04804270462633431,0.16725978647686812
482450020002,0.5761981690899298,1.0,0.2428648357565968,0.4238018309100702,-0.7571351642434032,-0.4238018309100702,-0.7571351642434032,-0.4238018309100702
482450021001,0.5721909279573079,0.09872517047139029,0.20397272457752713,-0.47346575748591757,0.10524755410613684,0.47346575748591757,0.10524755410613684,0.47346575748591757
482450021002,0.34042553191489366,0.6654846335697395,0.27895981087470423,0.32505910165484586,-0.3865248226950353,-0.32505910165484586,-0.3865248226950353,-0.32505910165484586
482450021003,0.6334405144694535,0.47534833869239,0.2540192926045015,-0.15809217577706347,-0.2213290460878885,0.15809217577706347,-0.2213290460878885,0.15809217577706347
482450022001,0.2559549588566479,0.21784322217410113,0.2087483759203117,-0.03811173668254675,-0.009094846253789424,0.03811173668254675,-0.009094846253789424,0.03811173668254675
482450022002,0.17304492512479186,0.0838602329450917,0.0,-0.08918469217970015,-0.0838602329450917,0.08918469217970015,-0.0838602329450917,0.08918469217970015
482450022003,0.628707627118644,0.5630296610169492,0.6573093220338981,-0.06567796610169485,0.09427966101694896,0.06567796610169485,0.09427966101694896,0.06567796610169485
482450023001,0.12919896640826867,0.27476313522825135,0.0,0.1455641688199827,-0.27476313522825135,-0.1455641688199827,-0.27476313522825135,-0.1455641688199827
482450023002,0.4628099173553717,0.5509641873278235,0.29476584022038566,0.0881542699724518,-0.25619834710743783,-0.0881542699724518,-0.25619834710743783,-0.0881542699724518
